campaign_member_id,person_record_id,entity_type,campaign_id,campaign_name,campaign_type,member_status,is_responded,response_date,is_automated,is_active,scoring_person_id
CM000249,C00315,Contact,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-13,True,True,C00315
CM000250,C00315,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-24,True,True,C00315
CM000251,C00242,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-15,False,True,C00242
CM000252,C00242,Contact,CAM0044,Event Campaign 044,Event,Registered,True,2025-10-15,False,True,C00242
CM000253,L00145,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-23,False,True,L00145
CM000254,L00145,Lead,CAM0046,Webinar Campaign 046,Webinar,Attended,True,2026-01-18,False,True,L00145
CM000255,L00145,Lead,CAM0058,Webinar Campaign 058,Webinar,No Show,True,2026-05-21,False,True,L00145
CM000256,L00104,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-28,False,True,L00104
CM000257,L00104,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-02,False,True,L00104
CM000258,L00104,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-19,False,True,L00104
CM000259,L00545,Lead,CAM0032,Webinar Campaign 032,Webinar,No Show,True,2023-05-16,False,True,L00545
CM000260,L00545,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-18,False,True,L00545
CM000261,L00545,Lead,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-04-26,False,True,L00545
CM000262,L00574,Lead,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-21,False,True,L00574
CM000263,C00170,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-22,True,True,C00170
CM000264,C00170,Contact,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-26,True,True,C00170
CM000265,C00170,Contact,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-24,True,True,C00170
CM000266,C00170,Contact,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-20,True,True,C00170
CM000267,C00170,Contact,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-01,True,True,C00170
CM000268,C00170,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-15,True,False,C00170
CM000269,C00170,Contact,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-23,True,True,C00170
CM000270,C00170,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-14,True,True,C00170
CM000271,C00170,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-25,True,True,C00170
CM000272,C00170,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-06,True,True,C00170
CM000273,L00234,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Responded,True,2024-11-26,False,True,C00073
CM000274,C00338,Contact,CAM0032,Webinar Campaign 032,Webinar,No Show,True,2023-06-06,False,True,C00338
CM000275,C00338,Contact,CAM0051,Webinar Campaign 051,Webinar,No Show,True,2025-03-16,False,True,C00338
CM000276,L00329,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Clicked,True,2024-06-22,False,True,L00329
CM000277,C00280,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-28,True,True,C00280
CM000278,C00280,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-30,True,True,C00280
CM000279,C00280,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-13,True,True,C00280
CM000280,C00280,Contact,CAM0050,Webinar Campaign 050,Webinar,Attended,True,2025-09-20,False,True,C00280
CM000281,C00280,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-05-11,True,True,C00280
CM000282,C00280,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-05-11,True,True,C00280
CM000283,C00280,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-25,True,False,C00280
CM000284,C00280,Contact,CAM0045,Email Campaign 045,Email,Clicked,True,2025-04-28,False,True,C00280
CM000285,C00280,Contact,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-07,True,True,C00280
CM000286,C00280,Contact,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-13,True,True,C00280
CM000287,C00280,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-18,True,True,C00280
CM000288,C00280,Contact,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-25,True,True,C00280
CM000289,C00280,Contact,CAM0053,Email Campaign 053,Email,Responded,True,2025-06-08,False,True,C00280
CM000290,C00280,Contact,CAM0043,Webinar Campaign 043,Webinar,Registered,True,2025-10-12,False,True,C00280
CM000291,L00576,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-05-02,False,True,C00221
CM000292,L00576,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-21,False,True,C00221
CM000293,C00186,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-30,True,True,C00186
CM000294,C00186,Contact,CAM0019,Webinar Campaign 019,Webinar,Attended,True,2024-07-03,False,True,C00186
CM000295,C00186,Contact,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-12,False,False,C00186
CM000296,C00212,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Responded,True,2023-12-14,False,False,C00212
CM000297,C00212,Contact,CAM0040,Webinar Campaign 040,Webinar,Registered,True,2023-12-11,False,True,C00212
CM000298,C00231,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-11-24,True,True,C00231
CM000299,C00231,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-23,True,False,C00231
CM000300,C00231,Contact,CAM0025,Event Campaign 025,Event,Attended,True,2023-02-24,False,True,C00231
CM000301,C00231,Contact,CAM0022,Event Campaign 022,Event,Sent,False,2024-04-28,True,True,C00231
CM000302,C00231,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-26,True,True,C00231
CM000303,C00231,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-05-22,True,False,C00231
CM000304,L00425,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-03,True,True,L00425
CM000305,L00425,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-13,False,True,L00425
CM000306,L00425,Lead,CAM0025,Event Campaign 025,Event,Attended,True,2023-03-08,False,True,L00425
CM000307,L00386,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-05-04,False,True,C00031
CM000308,L00386,Lead,CAM0048,Event Campaign 048,Event,Registered,True,2025-08-06,False,True,C00031
CM000309,L00386,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Responded,True,2023-02-22,False,True,C00031
CM000310,C00224,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-04,True,True,C00224
CM000311,C00224,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-09-08,True,True,C00224
CM000312,C00224,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Responded,True,2023-10-17,False,True,C00224
CM000313,C00224,Contact,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-31,True,True,C00224
CM000314,C00224,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-24,True,True,C00224
CM000315,C00224,Contact,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-03,True,False,C00224
CM000316,C00224,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-19,True,True,C00224
CM000317,C00224,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-20,True,True,C00224
CM000318,C00224,Contact,CAM0029,Webinar Campaign 029,Webinar,Attended,True,2024-02-13,False,True,C00224
CM000319,C00224,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-09,True,True,C00224
CM000320,C00224,Contact,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-10,True,True,C00224
CM000321,C00224,Contact,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-09,True,True,C00224
CM000322,C00224,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-20,True,True,C00224
CM000323,C00224,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-10,True,True,C00224
CM000324,C00224,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-01,True,True,C00224
CM000325,C00028,Contact,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-04-15,False,True,C00028
CM000326,C00028,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Responded,True,2023-04-10,False,True,C00028
CM000327,C00050,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Clicked,True,2024-04-19,False,False,C00050
CM000328,C00050,Contact,CAM0020,Event Campaign 020,Event,Registered,True,2023-12-22,False,True,C00050
CM000329,L00447,Lead,CAM0050,Webinar Campaign 050,Webinar,Registered,True,2025-09-19,False,True,L00447
CM000330,L00447,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-21,False,True,L00447
CM000331,L00447,Lead,CAM0009,Webinar Campaign 009,Webinar,Attended,True,2024-07-28,False,True,L00447
CM000332,L00213,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-21,False,True,C00309
CM000333,L00495,Lead,CAM0003,Event Campaign 003,Event,Attended,True,2023-10-23,False,True,L00495
CM000334,C00375,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-19,False,True,C00375
CM000335,C00375,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Clicked,True,2024-04-22,False,True,C00375
CM000336,L00305,Lead,CAM0060,Event Campaign 060,Event,No Show,True,2026-04-30,False,True,C00180
CM000337,L00288,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-30,False,True,L00288
CM000338,L00288,Lead,CAM0034,Webinar Campaign 034,Webinar,Registered,True,2024-05-17,False,True,L00288
CM000339,L00288,Lead,CAM0060,Event Campaign 060,Event,Registered,True,2026-05-02,False,True,L00288
CM000340,L00138,Lead,CAM0054,Email Campaign 054,Email,Responded,True,2026-01-02,False,True,C00055
CM000341,L00138,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-21,False,False,C00055
CM000342,L00522,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-28,True,True,C00264
CM000343,L00522,Lead,CAM0035,Event Campaign 035,Event,Sent,False,2024-12-22,True,True,C00264
CM000344,L00522,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-24,True,True,C00264
CM000345,L00522,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-17,True,True,C00264
CM000346,L00522,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-21,True,False,C00264
CM000347,L00522,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-07,True,True,C00264
CM000348,L00522,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-03-16,True,True,C00264
CM000349,L00522,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-30,True,True,C00264
CM000350,L00522,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-10,True,True,C00264
CM000351,L00303,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-28,False,True,L00303
CM000352,L00303,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Clicked,True,2023-10-29,False,True,L00303
CM000353,L00303,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-06-25,False,False,L00303
CM000354,C00133,Contact,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-05-09,False,False,C00133
CM000355,C00133,Contact,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-05,False,True,C00133
CM000356,C00133,Contact,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-03,False,True,C00133
CM000357,L00143,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-05-09,False,True,L00143
CM000358,L00143,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-04,True,True,L00143
CM000359,L00258,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-12-23,True,True,L00258
CM000360,L00258,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-14,True,True,L00258
CM000361,L00258,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-28,False,False,L00258
CM000362,L00258,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Responded,True,2024-04-06,False,False,L00258
CM000363,L00258,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-12-22,False,True,L00258
CM000364,L00258,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-22,True,True,L00258
CM000365,L00258,Lead,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-09-03,True,True,L00258
CM000366,L00258,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-05-08,True,False,L00258
CM000367,L00258,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-26,True,True,L00258
CM000368,L00258,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-30,True,True,L00258
CM000369,L00258,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-28,True,True,L00258
CM000370,L00258,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-29,True,True,L00258
CM000371,L00258,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-14,True,True,L00258
CM000372,L00060,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-17,False,True,L00060
CM000373,L00060,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-04-05,False,True,L00060
CM000374,L00043,Lead,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-30,True,False,C00024
CM000375,L00043,Lead,CAM0051,Webinar Campaign 051,Webinar,Registered,True,2025-04-02,False,True,C00024
CM000376,L00043,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-27,True,True,C00024
CM000377,L00043,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-25,True,False,C00024
CM000378,L00043,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-27,True,True,C00024
CM000379,L00043,Lead,CAM0022,Event Campaign 022,Event,Sent,False,2024-04-30,True,True,C00024
CM000380,L00043,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-07,True,True,C00024
CM000381,L00043,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-28,True,True,C00024
CM000382,L00043,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-03,True,True,C00024
CM000383,L00043,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-15,True,True,C00024
CM000384,L00043,Lead,CAM0030,Event Campaign 030,Event,No Show,True,2023-10-05,False,True,C00024
CM000385,L00043,Lead,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-19,True,True,C00024
CM000386,L00043,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-23,False,True,C00024
CM000387,C00234,Contact,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-25,True,True,C00234
CM000388,C00234,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-16,True,True,C00234
CM000389,C00234,Contact,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-07,True,True,C00234
CM000390,C00234,Contact,CAM0032,Webinar Campaign 032,Webinar,Sent,False,2023-06-05,True,True,C00234
CM000391,C00234,Contact,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-13,True,True,C00234
CM000392,C00234,Contact,CAM0003,Event Campaign 003,Event,No Show,True,2023-11-12,False,True,C00234
CM000393,C00234,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-08,True,False,C00234
CM000394,C00234,Contact,CAM0034,Webinar Campaign 034,Webinar,Attended,True,2024-05-13,False,True,C00234
CM000395,C00234,Contact,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-04-27,True,True,C00234
CM000396,C00234,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-08,True,True,C00234
CM000397,C00234,Contact,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-03,True,True,C00234
CM000398,C00234,Contact,CAM0060,Event Campaign 060,Event,Sent,False,2026-05-13,True,True,C00234
CM000399,C00192,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-05-06,False,True,C00192
CM000400,C00281,Contact,CAM0045,Email Campaign 045,Email,Clicked,True,2025-04-27,False,True,C00281
CM000401,C00281,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-28,False,False,C00281
CM000402,L00089,Lead,CAM0043,Webinar Campaign 043,Webinar,Registered,True,2025-10-05,False,True,L00089
CM000403,L00089,Lead,CAM0025,Event Campaign 025,Event,Attended,True,2023-02-28,False,True,L00089
CM000404,C00310,Contact,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-07-03,False,True,C00310
CM000405,C00310,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-16,True,True,C00310
CM000406,C00310,Contact,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-14,True,True,C00310
CM000407,C00310,Contact,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-13,True,True,C00310
CM000408,C00310,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-05-31,True,True,C00310
CM000409,C00310,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-17,True,True,C00310
CM000410,C00310,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-18,True,True,C00310
CM000411,C00310,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-12,True,True,C00310
CM000412,C00310,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-24,True,True,C00310
CM000413,C00310,Contact,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-03,True,False,C00310
CM000414,L00503,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-18,False,True,L00503
CM000415,C00194,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-18,True,True,C00194
CM000416,C00194,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-21,True,True,C00194
CM000417,C00194,Contact,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-06,True,True,C00194
CM000418,C00194,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-05-12,False,True,C00194
CM000419,C00194,Contact,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-07,True,True,C00194
CM000420,C00194,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-10,True,True,C00194
CM000421,C00194,Contact,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-23,True,False,C00194
CM000422,C00194,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-04-04,True,True,C00194
CM000423,C00194,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-11-02,True,True,C00194
CM000424,C00194,Contact,CAM0030,Event Campaign 030,Event,Attended,True,2023-09-13,False,True,C00194
CM000425,C00194,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-19,True,True,C00194
CM000426,C00194,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-30,True,True,C00194
CM000427,L00371,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-04-16,False,True,L00371
CM000428,L00371,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-14,False,True,L00371
CM000429,L00279,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Responded,True,2023-04-06,False,True,C00158
CM000430,L00279,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-03-04,True,False,C00158
CM000431,L00279,Lead,CAM0043,Webinar Campaign 043,Webinar,Attended,True,2025-10-14,False,False,C00158
